Date,Open,High,Low,Close,Adj Close,Volume
3/24/1985,0,1277.5,1263.469971,1272.641324,1272.310059,9120000
3/25/1985,0,1281.910034,1260.819946,1272.641324,1265.130005,11170000
3/26/1985,0,1272.530029,1258.5,1272.641324,1266.560059,8740000
3/27/1985,0,1273.630005,1257.619995,1272.641324,1266.560059,7080000
3/28/1985,0,1282.910034,1261.150024,1272.641324,1278.709961,10790000
3/29/1985,0,1286.439941,1269.880005,1272.641324,1278.48999,8510000
3/30/1985,0,1289.199951,1272.530029,1272.641324,1284.780029,9620000
3/31/1985,0,1290.300049,1270.540039,1272.641324,1275.180054,8930000
4/1/1985,0,1277.939941,1257.400024,1272.641324,1259.719971,9200000
4/2/1985,0,1266.22998,1245.800049,1272.641324,1258.060059,12390000
4/3/1985,0,1262.810059,1239.069946,1272.641324,1242.050049,10050000
4/4/1985,0,1251.209961,1235.530029,1272.641324,1242.27002,9780000
4/5/1985,0,1253.859985,1238.300049,1272.641324,1247.23999,8680000
4/6/1985,0,1256.400024,1241.390015,1272.641324,1247.790039,7100000
4/7/1985,0,1261.369995,1243.150024,1272.641324,1252.75,9140000
4/8/1985,0,1258.939941,1239.51001,1272.641324,1249.780029,9710000
4/9/1985,0,1265.569946,1246.579956,1272.641324,1260.27002,16290000
4/10/1985,0,1282.459961,1261.589966,1272.641324,1274.180054,16460000
4/11/1985,0,1283.569946,1268.77002,1272.641324,1277.5,7530000
4/12/1985,0,1288.650024,1267.670044,1272.641324,1273.300049,11580000
4/13/1985,0,1283.569946,1265.459961,1272.641324,1273.52002,13980000
4/14/1985,0,1285.109985,1270.099976,1272.641324,1278.050049,10590000
4/15/1985,0,1295.829956,1271.420044,1272.641324,1285.339966,14230000
4/16/1985,0,1310.369995,1292.22998,1272.641324,1304.880005,15320000
4/17/1985,0,1316.079956,1297.48999,1272.641324,1309.699951,13230000
4/18/1985,0,1308.920044,1294.349976,1272.641324,1303.76001,8670000
4/19/1985,0,1307.800049,1290.98999,1272.641324,1296.709961,8210000
4/20/1985,0,1305.670044,1291.109985,1272.641324,1301.969971,6680000
4/21/1985,0,1312.839966,1293.22998,1272.641324,1301.52002,9210000
4/22/1985,0,1308.359985,1292.790039,1272.641324,1302.97998,8880000
4/23/1985,0,1314.180054,1293.910034,1272.641324,1305.780029,14740000
4/24/1985,0,1320.790039,1298.719971,1272.641324,1315.410034,12190000
4/25/1985,0,1325.040039,1304.209961,1272.641324,1310.930054,10830000
4/26/1985,0,1321.23999,1304.439941,1272.641324,1315.300049,9450000
4/27/1985,0,1331.77002,1312.609985,1272.641324,1320.560059,14320000
4/28/1985,0,1330.530029,1311.939941,1272.641324,1327.280029,9770000
4/29/1985,0,1331.98999,1312.949951,1272.641324,1316.420044,8590000
4/30/1985,0,1322.579956,1307.23999,1272.641324,1318.439941,6120000
5/1/1985,-0.154083205,1323.810059,1308.02002,1272.641324,1313.839966,8020000
5/2/1985,0,1318.209961,1300.73999,1282.445957,1306.339966,9550000
5/3/1985,0,1308.130005,1285.390015,1282.445957,1290.099976,13310000
5/4/1985,0,1305.439941,1288.880005,1282.445957,1300.959961,9220000
5/5/1985,0,1303.98999,1288.75,1282.445957,1298.390015,7280000
5/6/1985,0,1312.390015,1293.680054,1282.445957,1304.77002,10900000
5/7/1985,0,1312.719971,1293.569946,1282.445957,1297.380005,11310000
5/8/1985,0,1305.439941,1287.75,1282.445957,1299.72998,7780000
5/9/1985,0,1326.050049,1293.790039,1282.445957,1324.47998,15770000
5/10/1985,0,1326.719971,1307.800049,1282.445957,1320.560059,10100000
5/11/1985,0,1338.819946,1314.069946,1282.445957,1323.030029,14050000
5/12/1985,0,1329.189941,1314.73999,1282.445957,1323.810059,10060000
5/13/1985,0,1338.709961,1321.800049,1282.445957,1332.209961,9760000
5/14/1985,0,1341.170044,1326.160034,1282.445957,1335.459961,9150000
5/15/1985,0,1342.180054,1322.579956,1282.445957,1337.140015,7880000
5/16/1985,0,1343.75,1329.189941,1282.445957,1334.01001,9170000
5/17/1985,0,1337.589966,1320.22998,1282.445957,1326.390015,9030000
5/18/1985,0,1340.609985,1324.930054,1282.445957,1334.449951,6000000
5/19/1985,0,1336.469971,1318.880005,1282.445957,1328.410034,7050000
5/20/1985,0,1333.670044,1313.400024,1282.445957,1321.910034,9400000
5/21/1985,0,1336.810059,1315.300049,1282.445957,1332.890015,10060000
5/22/1985,0,1343.640015,1326.160034,1282.445957,1337.699951,10170000
5/23/1985,0,1345.98999,1326.390015,1282.445957,1338.599976,11060000
5/24/1985,0,1347.670044,1326.949951,1282.445957,1335.459961,10970000
5/25/1985,0,1351.930054,1331.540039,1282.445957,1347.890015,12980000
5/26/1985,0,1365.930054,1346.209961,1282.445957,1357.969971,15510000
5/27/1985,0,1363.26001,1345.319946,1282.445957,1350.920044,12590000
5/28/1985,0,1363.349976,1346.439941,1282.445957,1359.540039,10810000
5/29/1985,0,1362.119995,1346.890015,1282.445957,1357.640015,8790000
5/30/1985,0,1372.199951,1344.76001,1282.445957,1351.810059,18070000
5/31/1985,0,1359.209961,1335.689941,1282.445957,1348.900024,12860000
6/1/1985,-0.308641975,1359.880005,1338.599976,1282.445957,1353.609985,11870000
6/2/1985,0,1365.589966,1345.209961,1302.23679,1357.079956,10820000
6/3/1985,0,1358.089966,1338.930054,1302.23679,1343.859985,8560000
6/4/1985,0,1352.599976,1334.900024,1302.23679,1346.099976,10790000
6/5/1985,0,1357.410034,1340.050049,1302.23679,1347.449951,10690000
6/6/1985,0,1361.900024,1342.969971,1302.23679,1355.619995,9840000
6/7/1985,0,1360.099976,1345.430054,1302.23679,1353.050049,6220000
6/8/1985,0,1352.709961,1336.920044,1302.23679,1346.890015,6640000
6/9/1985,0,1350.02002,1322.920044,1302.23679,1325.160034,9710000
6/10/1985,0,1331.209961,1316.310059,1302.23679,1325.040039,7260000
6/11/1985,0,1334.790039,1318.319946,1302.23679,1329.859985,8480000
6/12/1985,0,1331.880005,1317.650024,1302.23679,1320.790039,7430000
6/13/1985,0,1324.369995,1309.140015,1302.23679,1314.290039,7200000
6/14/1985,0,1325.48999,1303.650024,1302.23679,1315.300049,7200000
6/15/1985,0,1326.050049,1311.380005,1302.23679,1316.97998,7120000
6/16/1985,0,1324.709961,1308.130005,1302.23679,1317.76001,7550000
6/17/1985,0,1321.569946,1305.890015,1302.23679,1312.719971,10380000
6/18/1985,0,1319.219971,1307.569946,1302.23679,1312.5,6070000
6/19/1985,0,1328.069946,1311.829956,1302.23679,1323.699951,9120000
6/20/1985,0,1333.670044,1319.109985,1302.23679,1329.530029,7180000
6/21/1985,0,1334.680054,1313.51001,1302.23679,1318.099976,8260000
6/22/1985,0,1322.920044,1310.47998,1302.23679,1318.319946,6090000
6/23/1985,0,1324.26001,1309.810059,1302.23679,1317.650024,5160000
6/24/1985,0,1328.630005,1315.189941,1302.23679,1322.469971,6750000
6/25/1985,0,1334.790039,1316.97998,1302.23679,1331.089966,12840000
6/26/1985,0,1340.050049,1325.160034,1302.23679,1335.130005,10400000
6/27/1985,0,1342.410034,1325.27002,1302.23679,1334.01001,9110000
6/28/1985,0,1337.140015,1322.800049,1302.23679,1329.189941,8070000
6/29/1985,0,1334.119995,1318.209961,1302.23679,1326.719971,8610000
6/30/1985,0,1333,1318.660034,1302.23679,1325.829956,8250000
7/1/1985,0.154798762,1341.400024,1323.920044,1302.23679,1335.689941,8900000
7/2/1985,0,1348.22998,1326.609985,1292.157558,1339.27002,8680000
7/3/1985,0,1346.550049,1324.819946,1292.157558,1333.449951,10140000
7/4/1985,0,1334.01001,1314.849976,1292.157558,1319.439941,8070000
7/5/1985,0,1327.400024,1307.01001,1292.157558,1312.390015,9940000
7/6/1985,0,1320.119995,1296.709961,1292.157558,1307.680054,10130000
7/7/1985,0,1315.75,1301.079956,1292.157558,1309.140015,7020000
7/8/1985,0,1314.52002,1291.219971,1292.157558,1298.160034,10270000
7/9/1985,0,1307.569946,1283.709961,1292.157558,1300.400024,11930000
7/10/1985,0,1312.949951,1291.219971,1292.157558,1306.790039,10130000
7/11/1985,0,1313.400024,1294.469971,1292.157558,1297.939941,11020000
7/12/1985,0,1323.589966,1305.780029,1292.157558,1316.310059,17580000
7/13/1985,0,1334.569946,1301.859985,1292.157558,1321.119995,11040000
7/14/1985,0,1330.199951,1306,1292.157558,1312.050049,12280000
7/15/1985,0,1325.27002,1301.969971,1292.157558,1320.790039,12880000
7/16/1985,0,1336.810059,1318.550049,1292.157558,1328.630005,12020000
7/17/1985,0,1343.969971,1323.47998,1292.157558,1340.949951,15600000
7/18/1985,0,1351.589966,1327.959961,1292.157558,1333.670044,12580000
7/19/1985,0,1345.430054,1323.810059,1292.157558,1333.109985,10700000
7/20/1985,0,1335.01001,1321.119995,1292.157558,1328.73999,8830000
7/21/1985,0,1335.910034,1315.189941,1292.157558,1324.369995,9300000
7/22/1985,0,1333.890015,1316.199951,1292.157558,1325.48999,7620000
7/23/1985,0,1336.810059,1320.22998,1292.157558,1326.719971,7500000
7/24/1985,0,1333.329956,1318.439941,1292.157558,1328.069946,6010000
7/25/1985,0,1343.410034,1323.699951,1292.157558,1339.939941,9210000
7/26/1985,0,1356.180054,1336.579956,1292.157558,1354.72998,8640000
7/27/1985,0,1364.140015,1343.530029,1292.157558,1350.810059,13530000
7/28/1985,0,1371.300049,1346.209961,1292.157558,1368.5,13400000
7/29/1985,0,1378.359985,1356.849976,1292.157558,1369.290039,13980000
7/30/1985,0,1383.400024,1358.869995,1292.157558,1368.839966,12670000
7/31/1985,0,1375.670044,1357.75,1292.157558,1364.140015,7800000
8/1/1985,-0.154559505,1374.660034,1356.180054,1292.157558,1364.359985,9230000
8/2/1985,0,1373.430054,1357.079956,1302.143319,1367.160034,10770000
8/3/1985,0,1374.550049,1355.290039,1302.143319,1362.339966,12230000
8/4/1985,0,1366.709961,1351.589966,1302.143319,1356.52002,11960000
8/5/1985,0,1364.02002,1346.550049,1302.143319,1359.98999,10710000
8/6/1985,0,1377.689941,1356.180054,1302.143319,1368.72998,12310000
8/7/1985,0,1384.630005,1361.01001,1302.143319,1375.569946,15150000
8/8/1985,0,1383.599976,1362.609985,1302.143319,1374.310059,13330000
8/9/1985,0,1393.579956,1367.780029,1302.143319,1390.25,13930000
8/10/1985,0,1398.51001,1377.060059,1302.143319,1389.680054,11580000
8/11/1985,0,1402.52002,1380.280029,1302.143319,1396.670044,13870000
8/12/1985,0,1411.01001,1386.469971,1302.143319,1403.439941,14980000
8/13/1985,0,1410.109985,1389.910034,1302.143319,1399.540039,14160000
8/14/1985,0,1410.439941,1391.060059,1302.143319,1404.359985,11500000
8/15/1985,0,1432.569946,1402.410034,1302.143319,1431.880005,17030000
8/16/1985,0,1446.099976,1421.099976,1302.143319,1433.599976,19860000
8/17/1985,0,1439.790039,1419.380005,1302.143319,1427.75,10740000
8/18/1985,0,1443.810059,1420.640015,1302.143319,1439.219971,12710000
8/19/1985,0,1450.569946,1425.689941,1302.143319,1435.089966,16310000
8/20/1985,0,1447.25,1422.25,1302.143319,1440.02002,12790000
8/21/1985,0,1452.180054,1430.050049,1302.143319,1438.98999,14000000
8/22/1985,0,1451.48999,1429.23999,1302.143319,1439.219971,17360000
8/23/1985,0,1466.060059,1439.790039,1302.143319,1462.27002,20310000
8/24/1985,0,1475.569946,1451.609985,1302.143319,1464.329956,15890000
8/25/1985,0,1467.089966,1449.430054,1302.143319,1456.650024,11070000
8/26/1985,0,1470.069946,1447.25,1302.143319,1456.77002,20920000
8/27/1985,0,1483.829956,1454.01001,1302.143319,1475.689941,23580000
8/28/1985,0,1486.930054,1463.98999,1302.143319,1472.130005,10990000
8/29/1985,0,1476.26001,1451.26001,1302.143319,1457.910034,10620000
8/30/1985,0,1466.400024,1450.339966,1302.143319,1459.060059,9620000
8/31/1985,0,1488.76001,1457.449951,1302.143319,1484.400024,17420000
9/1/1985,0.464396285,1504.01001,1477.97998,1302.143319,1482.910034,19850000
9/2/1985,0,1488.300049,1464.790039,1271.907793,1477.180054,15140000
9/3/1985,0,1504.130005,1478.099976,1271.907793,1497.02002,21060000
9/4/1985,0,1514.910034,1483.939941,1271.907793,1499.199951,25800000
9/5/1985,0,1520.300049,1492.089966,1271.907793,1511.699951,25490000
9/6/1985,0,1523.51001,1496.790039,1271.907793,1511.23999,23580000
9/7/1985,0,1546.439941,1502.75,1271.907793,1535.209961,22730000
9/8/1985,0,1570.869995,1528.900024,1271.907793,1553.099976,22700000
9/9/1985,0,1568.810059,1536.349976,1271.907793,1544.5,20390000
9/10/1985,0,1560.439941,1528.439941,1271.907793,1542.430054,20280000
9/11/1985,0,1552.97998,1532,1271.907793,1543.920044,16160000
9/12/1985,0,1564.560059,1535.670044,1271.907793,1543,23510000
9/13/1985,0,1547.819946,1516.630005,1271.907793,1528.780029,15970000
9/14/1985,0,1532.449951,1508.829956,1271.907793,1519.150024,9740000
9/15/1985,0,1532.569946,1514.680054,1271.907793,1526.48999,6770000
9/16/1985,0,1548.849976,1527.290039,1271.907793,1543,9910000
9/17/1985,0,1557.339966,1534.97998,1271.907793,1550.459961,11450000
9/18/1985,0,1562.839966,1537.5,1271.907793,1546.670044,13630000
9/19/1985,0,1551.949951,1523.73999,1271.907793,1537.72998,10660000
9/20/1985,0,1557.109985,1534.97998,1271.907793,1549.199951,10460000
9/21/1985,0,1557,1537.040039,1271.907793,1547.589966,11000000
9/22/1985,0,1573.73999,1544.5,1271.907793,1565.709961,15170000
9/23/1985,0,1578.099976,1516.630005,1271.907793,1526.609985,20630000
9/24/1985,0,1530.849976,1495.640015,1271.907793,1518.22998,21010000
9/25/1985,0,1530.959961,1500.569946,1271.907793,1513.530029,12520000
9/26/1985,0,1526.829956,1502.290039,1271.907793,1520.530029,13130000
9/27/1985,0,1530.619995,1508.030029,1271.907793,1519.040039,11790000
9/28/1985,0,1535.319946,1512.959961,1271.907793,1527.290039,11290000
9/29/1985,0,1547.709961,1517.089966,1271.907793,1541.630005,16920000
9/30/1985,0,1552.52002,1519.719971,1271.907793,1536.699951,17010000
10/1/1985,0.154083205,1536.01001,1516.859985,1271.907793,1529.130005,8140000
10/2/1985,0,1535.890015,1502.869995,1262.108812,1514.449951,13570000
10/3/1985,0,1525.569946,1494.839966,1262.108812,1502.290039,12970000
10/4/1985,0,1519.390015,1491.73999,1262.108812,1511.23999,14150000
10/5/1985,0,1537.390015,1507.680054,1262.108812,1529.930054,13790000
10/6/1985,0,1548.170044,1524.430054,1262.108812,1537.609985,11430000
10/7/1985,0,1561.349976,1530.5,1262.108812,1556.420044,16080000
10/8/1985,0,1578.099976,1548.050049,1262.108812,1558.939941,18090000
10/9/1985,0,1572.589966,1545.76001,1262.108812,1552.180054,13370000
10/10/1985,0,1582.910034,1548.170044,1262.108812,1570.98999,17840000
10/11/1985,0,1600.109985,1564.329956,1262.108812,1594.27002,16320000
10/12/1985,0,1611.469971,1575.459961,1262.108812,1593.22998,21880000
10/13/1985,0,1601.829956,1576.26001,1262.108812,1593.119995,16260000
10/14/1985,0,1616.51001,1587.5,1262.108812,1600.689941,18580000
10/15/1985,0,1622.819946,1576.829956,1262.108812,1613.420044,18470000
10/16/1985,0,1633.140015,1605.160034,1262.108812,1626.380005,15150000
10/17/1985,0,1637.5,1613.300049,1262.108812,1622.819946,15710000
10/18/1985,0,1640.47998,1611.699951,1262.108812,1629.930054,18270000
10/19/1985,0,1649.310059,1616.859985,1262.108812,1645.069946,16320000
10/20/1985,0,1668.689941,1636.119995,1262.108812,1664.449951,19100000
10/21/1985,0,1685.550049,1649.430054,1262.108812,1678.780029,16930000
10/22/1985,0,1689.219971,1651.030029,1262.108812,1658.26001,15180000
10/23/1985,0,1675.459961,1641.969971,1262.108812,1672.819946,13910000
10/24/1985,0,1702.75,1668.689941,1262.108812,1697.709961,21280000
10/25/1985,0,1709.75,1678.670044,1262.108812,1698.280029,16080000
10/26/1985,0,1709.52002,1674.079956,1262.108812,1692.660034,16000000
10/27/1985,0,1714.790039,1679.589966,1262.108812,1696.900024,19340000
10/28/1985,0,1728.900024,1683.369995,1262.108812,1713.98999,21010000
10/29/1985,0,1732.569946,1687.5,1262.108812,1709.060059,21070000
10/30/1985,0,1714.329956,1684.630005,1262.108812,1696.670044,13800000
10/31/1985,0,1718.630005,1679.719971,1262.108812,1686.420044,17030000
11/1/1985,-0.153846154,1695.400024,1663.069946,1262.108812,1686.660034,17360000
11/2/1985,0,1711.209961,1681.75,1271.817341,1696.599976,16420000
11/3/1985,0,1713.47998,1682.829956,1271.817341,1699.829956,15780000
11/4/1985,0,1715.160034,1688.699951,1271.817341,1702.949951,11750000
11/5/1985,0,1752.170044,1704.26001,1271.817341,1746.050049,20450000
11/6/1985,0,1773.349976,1733.47998,1271.817341,1745.449951,22630000
11/7/1985,0,1768.800049,1729.530029,1271.817341,1753.709961,17660000
11/8/1985,0,1799.930054,1745.209961,1271.817341,1792.73999,22780000
11/9/1985,0,1790.589966,1758.380005,1271.817341,1776.859985,15120000
11/10/1985,0,1806.75,1763.650024,1271.817341,1789.869995,16120000
11/11/1985,0,1806.98999,1773.469971,1271.817341,1787.949951,13870000
11/12/1985,0,1820.76001,1784.359985,1271.817341,1804.23999,14320000
11/13/1985,0,1821.23999,1764.849976,1271.817341,1768.560059,30170000
11/14/1985,0,1796.219971,1763.290039,1271.817341,1782.930054,19510000
11/15/1985,0,1794.300049,1762.089966,1271.817341,1778.5,14970000
11/16/1985,0,1817.410034,1775.97998,1271.817341,1810.699951,19030000
11/17/1985,0,1849.73999,1806.51001,1271.817341,1821.719971,22460000
11/18/1985,0,1841.829956,1803.160034,1271.817341,1818.609985,14670000
11/19/1985,0,1829.02002,1777.540039,1271.817341,1790.109985,19440000
11/20/1985,0,1803.640015,1769.76001,1271.817341,1795.26001,15750000
11/21/1985,0,1809.27002,1753.709961,1271.817341,1766.400024,16890000
11/22/1985,0,1772.869995,1728.449951,1271.817341,1739.219971,17090000
11/23/1985,0,1749.040039,1712.52002,1271.817341,1735.51001,14410000
11/24/1985,0,1779.569946,1737.069946,1271.817341,1769.76001,17210000
11/25/1985,0,1807.709961,1754.189941,1271.817341,1778.619995,16930000
11/26/1985,0,1807.829956,1768.199951,1271.817341,1794.300049,69590000
11/27/1985,0,1812.5,1779.140015,1271.817341,1790.180054,20660000
11/28/1985,0,1811.380005,1781,1271.817341,1805.310059,11010000
11/29/1985,0,1822.050049,1789.680054,1271.817341,1809.650024,14870000
11/30/1985,0,1859.619995,1814.72998,1271.817341,1847.969971,32130000
12/1/1985,0.154083205,1870.160034,1831.719971,1271.817341,1855.030029,22630000
12/2/1985,0,1870.160034,1830.97998,1262.019056,1840.400024,21670000
12/3/1985,0,1864.209961,1829.859985,1262.019056,1855.900024,15270000
12/4/1985,0,1866.439941,1815.969971,1262.019056,1830.97998,19290000
12/5/1985,0,1841.27002,1803.939941,1262.019056,1829.609985,15840000
12/6/1985,0,1848.459961,1818.949951,1262.019056,1831.719971,17920000
12/7/1985,0,1848.459961,1813.73999,1262.019056,1835.569946,15330000
12/8/1985,0,1852.660034,1817.709961,1262.019056,1843.75,13680000
12/9/1985,0,1856.150024,1813.119995,1262.019056,1825.890015,16400000
12/10/1985,0,1831.22998,1777.900024,1262.019056,1783.97998,17270000
12/11/1985,0,1796.880005,1761.040039,1262.019056,1777.780029,18550000
12/12/1985,0,1795.880005,1763.140015,1262.019056,1774.680054,14840000
12/13/1985,0,1800.349976,1770.959961,1262.019056,1793.77002,11680000
12/14/1985,0,1803.319946,1775.920044,1262.019056,1787.949951,14540000
12/15/1985,0,1790.050049,1755.209961,1262.019056,1775.300049,16960000
12/16/1985,0,1797.869995,1768.47998,1262.019056,1786.209961,16110000
12/17/1985,0,1797.119995,1767.72998,1262.019056,1789.430054,13850000
12/18/1985,0,1804.319946,1774.800049,1262.019056,1787.329956,12030000
12/19/1985,0,1804.069946,1772.319946,1262.019056,1785.339966,14660000
12/20/1985,0,1815.22998,1775.550049,1262.019056,1808.280029,15790000
12/21/1985,0,1808.780029,1766.98999,1262.019056,1774.680054,14560000
12/22/1985,0,1775.670044,1749.880005,1262.019056,1759.800049,13480000
12/23/1985,0,1769.839966,1746.530029,1262.019056,1758.180054,8460000
12/24/1985,0,1788.439941,1752.47998,1262.019056,1783.97998,10860000
12/25/1985,0,1798.609985,1766.619995,1262.019056,1775.170044,11770000
12/26/1985,0,1813.73999,1774.180054,1262.019056,1806.300049,17100000
12/27/1985,0,1842.140015,1804.689941,1262.019056,1823.290039,12660000
12/28/1985,0,1856.560059,1823.47998,1262.019056,1853.030029,12540000
12/29/1985,0,1891.790039,1851.920044,1262.019056,1878.280029,18020000
12/30/1985,0,1892.969971,1857.420044,1262.019056,1882.349976,14940000
12/31/1985,0,1898.219971,1857.949951,1262.019056,1876.709961,16210000
1/1/1986,-0.153846154,1886.170044,1845.530029,1262.019056,1861.949951,12370000
1/2/1986,0,1875.540039,1845.670044,1271.726895,1870.430054,12520000
1/3/1986,0,1882,1846.339966,1271.726895,1863.290039,12240000
1/4/1986,0,1880.790039,1851.180054,1271.726895,1879.439941,11090000
1/5/1986,0,1894.380005,1866.119995,1271.726895,1885.900024,11160000
1/6/1986,0,1880.25,1833.829956,1271.726895,1840.150024,12020000
1/7/1986,0,1852.800049,1816.069946,1271.726895,1837.189941,13590000
1/8/1986,0,1854.680054,1825.75,1271.726895,1846.069946,11320000
1/9/1986,0,1851.859985,1826.290039,1271.726895,1838.130005,8810000
1/10/1986,0,1883.209961,1843.920044,1271.726895,1874.189941,14390000
1/11/1986,0,1890.609985,1863.290039,1271.726895,1871.77002,12530000
1/12/1986,0,1886.97998,1853.939941,1271.726895,1865.780029,12330000
1/13/1986,0,1881.329956,1843.75,1271.726895,1868.939941,12620000
1/14/1986,0,1883.119995,1851.459961,1271.726895,1855.859985,12560000
1/15/1986,0,1882.849976,1847.640015,1271.726895,1879.540039,17720000
1/16/1986,0,1883.400024,1853.390015,1271.726895,1864.26001,15250000
1/17/1986,0,1891.800049,1853.939941,1271.726895,1875.550049,13430000
1/18/1986,0,1903.359985,1870.319946,1271.726895,1885.050049,15320000
1/19/1986,0,1897.219971,1867.410034,1271.726895,1880.199951,10900000
1/20/1986,0,1898.900024,1871.339966,1271.726895,1885.26001,10240000
1/21/1986,0,1908.619995,1876.119995,1271.726895,1892.719971,12360000
1/22/1986,0,1911.280029,1878.52002,1271.726895,1903.540039,15550000
1/23/1986,0,1922.670044,1891.310059,1271.726895,1909.030029,12080000
1/24/1986,0,1918.589966,1887.22998,1271.726895,1900.869995,10490000
1/25/1986,0,1895.530029,1834.079956,1271.726895,1838.859985,16480000
1/26/1986,0,1834.359985,1794.98999,1271.726895,1820.72998,19530000
1/27/1986,0,1838.579956,1807.650024,1271.726895,1826.069946,15930000
1/28/1986,0,1842.939941,1799.069946,1271.726895,1831.829956,16340000
1/29/1986,0,1840.969971,1810.880005,1271.726895,1821.430054,12950000
1/30/1986,0,1816.650024,1785.290039,1271.726895,1793.449951,13140000
1/31/1986,0,1805.540039,1760.119995,1271.726895,1768.699951,24310000
2/1/1986,0.154083205,1794.290039,1759.699951,1271.726895,1774.180054,16140000
2/2/1986,0,1802.72998,1762.089966,1261.929308,1781.780029,16060000
2/3/1986,0,1807.369995,1754.640015,1261.929308,1777.97998,21220000
2/4/1986,0,1792.599976,1763.920044,1261.929308,1779.109985,10040000
2/5/1986,0,1810.459961,1769.119995,1261.929308,1795.130005,14990000
2/6/1986,0,1813.699951,1780.089966,1261.929308,1798.369995,14630000
2/7/1986,0,1806.810059,1778.680054,1261.929308,1791.619995,13040000
2/8/1986,0,1821.569946,1791.060059,1261.929308,1810.040039,11420000
2/9/1986,0,1815.23999,1760.26001,1261.929308,1773.900024,15650000
