Date,Open,High,Low,Close,Adj Close,Volume
2/27/1985,1.422850587,1279.47998,1262.47998,1292.206874,1271.75,8340000
2/28/1985,0,1278.27002,1257.619995,1291.618516,1261.699951,8840000
3/1/1985,0,1269.209961,1254.199951,1291.618516,1260.050049,7950000
3/2/1985,0,1266.890015,1245.140015,1291.618516,1247.349976,11280000
3/3/1985,0,1260.930054,1242.819946,1291.618516,1249.670044,8270000
3/4/1985,0,1274.180054,1245.689941,1291.618516,1271.089966,8990000
3/5/1985,0,1277.390015,1257.839966,1291.618516,1265.23999,10540000
3/6/1985,-3.244466366,1278.930054,1257.619995,1291.618516,1268.219971,9630000
3/7/1985,0,1277.390015,1261.699951,1292.959512,1267.449951,7800000
3/8/1985,0,1268.329956,1252.869995,1292.959512,1259.939941,7930000
3/9/1985,0,1267.560059,1252.099976,1292.959512,1259.719971,9520000
3/10/1985,0,1270.869995,1255.959961,1292.959512,1264.910034,8960000
3/11/1985,0,1275.51001,1256.630005,1292.959512,1260.709961,8700000
3/12/1985,0,1270.650024,1255.849976,1292.959512,1266.780029,9810000
3/13/1985,1.742752077,1276.280029,1260.48999,1292.959512,1272.75,6930000
3/14/1985,0,1280.150024,1261.47998,1292.238454,1265.680054,8460000
3/15/1985,0,1268.109985,1251.550049,1292.238454,1258.060059,9310000
3/16/1985,0,1264.23999,1248.339966,1292.238454,1259.050049,6920000
3/17/1985,0,1267.01001,1246.02002,1292.238454,1252.97998,7940000
3/18/1985,0,1262.040039,1246.579956,1292.238454,1253.859985,8010000
3/19/1985,0,,,1292.238454,,
3/20/1985,-1.827553661,,,1292.238454,,
3/21/1985,0,,,1292.994177,,
3/22/1985,0,,,1292.994177,,
3/23/1985,0,,,1292.994177,,
3/24/1985,0,,,1292.994177,,
3/25/1985,0,,,1292.994177,,
3/26/1985,0,,,1292.994177,,
3/27/1985,1.353462946,,,1292.994177,,
3/28/1985,0,,,1292.434171,,
3/29/1985,0,,,1292.434171,,
3/30/1985,0,,,1292.434171,,
3/31/1985,0,,,1292.434171,,
4/1/1985,0,,,1292.434171,,
4/2/1985,0,,,1292.434171,,
4/3/1985,-7.693952656,,,1292.434171,,
4/4/1985,0,,,1295.616228,,
4/5/1985,0,,,1295.616228,,
4/6/1985,0,,,1295.616228,,
4/7/1985,0,,,1295.616228,,
4/8/1985,0,,,1295.616228,,
4/9/1985,0,,,1295.616228,,
4/10/1985,-0.541484147,,,1295.616228,,
4/11/1985,0,,,1295.840725,,
4/12/1985,0,,,1295.840725,,
4/13/1985,0,,,1295.840725,,
4/14/1985,0,,,1295.840725,,
4/15/1985,0,,,1295.840725,,
4/16/1985,0,,,1295.840725,,
4/17/1985,0.345835162,,,1295.840725,,
4/18/1985,0,,,1295.697318,,
4/19/1985,0,,,1295.697318,,
4/20/1985,0,,,1295.697318,,
4/21/1985,0,,,1295.697318,,
4/22/1985,0,,,1295.697318,,
4/23/1985,0,,,1295.697318,,
4/24/1985,-0.437246176,,,1295.697318,,
4/25/1985,0,,,1295.878611,,
4/26/1985,0,,,1295.878611,,
4/27/1985,0,,,1295.878611,,
4/28/1985,0,,,1295.878611,,
4/29/1985,0,,,1295.878611,,
4/30/1985,0,,,1295.878611,,
5/1/1985,1.888069782,,,1295.878611,,
5/2/1985,0,,,1295.095664,,
5/3/1985,0,,,1295.095664,,
5/4/1985,0,,,1295.095664,,
5/5/1985,0,,,1295.095664,,
5/6/1985,0,,,1295.095664,,
5/7/1985,0,,,1295.095664,,
5/8/1985,2.103952731,,,1295.095664,,
5/9/1985,0,,,1294.223721,,
5/10/1985,0,,,1294.223721,,
5/11/1985,0,,,1294.223721,,
5/12/1985,0,,,1294.223721,,
5/13/1985,0,,,1294.223721,,
5/14/1985,0,,,1294.223721,,
5/15/1985,2.103776291,,,1294.223721,,
5/16/1985,0,,,1293.352439,,
5/17/1985,0,,,1293.352439,,
5/18/1985,0,,,1293.352439,,
5/19/1985,0,,,1293.352439,,
5/20/1985,0,,,1293.352439,,
5/21/1985,0,,,1293.352439,,
5/22/1985,0.779138487,,,1293.352439,,
5/23/1985,0,,,1293.029975,,
5/24/1985,0,,,1293.029975,,
5/25/1985,0,,,1293.029975,,
5/26/1985,0,,,1293.029975,,
5/27/1985,0,,,1293.029975,,
5/28/1985,0,,,1293.029975,,
5/29/1985,-3.398275203,,,1293.029975,,
5/30/1985,0,,,1294.436078,,
5/31/1985,0,,,1294.436078,,
6/1/1985,0,,,1294.436078,,
6/2/1985,0,,,1294.436078,,
6/3/1985,0,,,1294.436078,,
6/4/1985,0,,,1294.436078,,
6/5/1985,4.630465622,,,1294.436078,,
6/6/1985,0,,,1292.518048,,
6/7/1985,0,,,1292.518048,,
6/8/1985,0,,,1292.518048,,
6/9/1985,0,,,1292.518048,,
6/10/1985,0,,,1292.518048,,
6/11/1985,0,,,1292.518048,,
6/12/1985,-2.038112553,,,1292.518048,,
6/13/1985,0,,,1293.361023,,
6/14/1985,0,,,1293.361023,,
6/15/1985,0,,,1293.361023,,
6/16/1985,0,,,1293.361023,,
6/17/1985,0,,,1293.361023,,
6/18/1985,0,,,1293.361023,,
6/19/1985,2.51587092,,,1293.361023,,
6/20/1985,0,,,1292.319766,,
6/21/1985,0,,,1292.319766,,
6/22/1985,0,,,1292.319766,,
6/23/1985,0,,,1292.319766,,
6/24/1985,0,,,1292.319766,,
6/25/1985,0,,,1292.319766,,
6/26/1985,-1.86059284,,,1292.319766,,
6/27/1985,0,,,1293.0892,,
6/28/1985,0,,,1293.0892,,
6/29/1985,0,,,1293.0892,,
6/30/1985,0,,,1293.0892,,
7/1/1985,0,,,1293.0892,,
7/2/1985,0,,,1293.0892,,
7/3/1985,3.825398757,,,1293.0892,,
7/4/1985,0,,,1291.506294,,
7/5/1985,0,,,1291.506294,,
7/6/1985,0,,,1291.506294,,
7/7/1985,0,,,1291.506294,,
7/8/1985,0,,,1291.506294,,
7/9/1985,0,,,1291.506294,,
7/10/1985,-2.291864218,,,1291.506294,,
7/11/1985,0,,,1292.45348,,
7/12/1985,0,,,1292.45348,,
7/13/1985,0,,,1292.45348,,
7/14/1985,0,,,1292.45348,,
7/15/1985,0,,,1292.45348,,
7/16/1985,0,,,1292.45348,,
7/17/1985,1.429769066,,,1292.45348,,
7/18/1985,0,,,1291.862149,,
7/19/1985,0,,,1291.862149,,
7/20/1985,0,,,1291.862149,,
7/21/1985,0,,,1291.862149,,
7/22/1985,0,,,1291.862149,,
7/23/1985,0,,,1291.862149,,
7/24/1985,-2.86172571,,,1291.862149,,
7/25/1985,0,,,1293.045174,,
7/26/1985,0,,,1293.045174,,
7/27/1985,0,,,1293.045174,,
7/28/1985,0,,,1293.045174,,
7/29/1985,0,,,1293.045174,,
7/30/1985,0,,,1293.045174,,
7/31/1985,3.100823419,,,1293.045174,,
8/1/1985,0,,,1291.762133,,
8/2/1985,0,,,1291.762133,,
8/3/1985,0,,,1291.762133,,
8/4/1985,0,,,1291.762133,,
8/5/1985,0,,,1291.762133,,
8/6/1985,0,,,1291.762133,,
8/7/1985,-3.383907082,,,1291.762133,,
8/8/1985,0,,,1293.160918,,
8/9/1985,0,,,1293.160918,,
8/10/1985,0,,,1293.160918,,
8/11/1985,0,,,1293.160918,,
8/12/1985,0,,,1293.160918,,
8/13/1985,0,,,1293.160918,,
8/14/1985,2.330831864,,,1293.160918,,
8/15/1985,0,,,1292.196393,,
8/16/1985,0,,,1292.196393,,
8/17/1985,0,,,1292.196393,,
8/18/1985,0,,,1292.196393,,
8/19/1985,0,,,1292.196393,,
8/20/1985,0,,,1292.196393,,
8/21/1985,-1.828447193,,,1292.196393,,
8/22/1985,0,,,1292.952461,,
8/23/1985,0,,,1292.952461,,
8/24/1985,0,,,1292.952461,,
8/25/1985,0,,,1292.952461,,
8/26/1985,0,,,1292.952461,,
8/27/1985,0,,,1292.952461,,
8/28/1985,1.848330667,,,1292.952461,,
8/29/1985,0,,,1292.187724,,
8/30/1985,0,,,1292.187724,,
8/31/1985,0,,,1292.187724,,
9/1/1985,0,,,1292.187724,,
9/2/1985,0,,,1292.187724,,
9/3/1985,0,,,1292.187724,,
9/4/1985,0.561392524,,,1292.187724,,
9/5/1985,0,,,1291.955588,,
9/6/1985,0,,,1291.955588,,
9/7/1985,0,,,1291.955588,,
9/8/1985,0,,,1291.955588,,
9/9/1985,0,,,1291.955588,,
9/10/1985,0,,,1291.955588,,
9/11/1985,0.457943623,,,1291.955588,,
9/12/1985,0,,,1291.766262,,
9/13/1985,0,,,1291.766262,,
9/14/1985,0,,,1291.766262,,
9/15/1985,0,,,1291.766262,,
9/16/1985,0,,,1291.766262,,
9/17/1985,0,,,1291.766262,,
9/18/1985,-1.635208603,,,1291.766262,,
9/19/1985,0,,,1292.442201,,
9/20/1985,0,,,1292.442201,,
9/21/1985,0,,,1292.442201,,
9/22/1985,0,,,1292.442201,,
9/23/1985,0,,,1292.442201,,
9/24/1985,0,,,1292.442201,,
9/25/1985,3.142092293,,,1292.442201,,
9/26/1985,0,,,1291.142689,,
9/27/1985,0,,,1291.142689,,
9/28/1985,0,,,1291.142689,,
9/29/1985,0,,,1291.142689,,
9/30/1985,0,,,1291.142689,,
10/1/1985,0,,,1291.142689,,
10/2/1985,-3.25081087,,,1291.142689,,
10/3/1985,0,,,1292.485813,,
10/4/1985,0,,,1292.485813,,
10/5/1985,0,,,1292.485813,,
10/6/1985,0,,,1292.485813,,
10/7/1985,0,,,1292.485813,,
10/8/1985,0,,,1292.485813,,
10/9/1985,1.122230455,,,1292.485813,,
10/10/1985,0,,,1292.021663,,
10/11/1985,0,,,1292.021663,,
10/12/1985,0,,,1292.021663,,
10/13/1985,0,,,1292.021663,,
10/14/1985,0,,,1292.021663,,
10/15/1985,0,,,1292.021663,,
10/16/1985,-2.69628819,,,1292.021663,,
10/17/1985,0,,,1293.136435,,
10/18/1985,0,,,1293.136435,,
10/19/1985,0,,,1293.136435,,
10/20/1985,0,,,1293.136435,,
10/21/1985,0,,,1293.136435,,
10/22/1985,0,,,1293.136435,,
10/23/1985,0.10133917,,,1293.136435,,
10/24/1985,0,,,1293.094501,,
10/25/1985,0,,,1293.094501,,
10/26/1985,0,,,1293.094501,,
10/27/1985,0,,,1293.094501,,
10/28/1985,0,,,1293.094501,,
10/29/1985,0,,,1293.094501,,
10/30/1985,-0.897958032,,,1293.094501,,
10/31/1985,0,,,1293.466067,,
11/1/1985,0,,,1293.466067,,
11/2/1985,0,,,1293.466067,,
11/3/1985,0,,,1293.466067,,
11/4/1985,0,,,1293.466067,,
11/5/1985,0,,,1293.466067,,
11/6/1985,8.934717807,,,1293.466067,,
11/7/1985,0,,,1289.767906,,
11/8/1985,0,,,1289.767906,,
11/9/1985,0,,,1289.767906,,
11/10/1985,0,,,1289.767906,,
11/11/1985,0,,,1289.767906,,
11/12/1985,0,,,1289.767906,,
11/13/1985,-1.118830102,,,1289.767906,,
11/14/1985,0,,,1290.229676,,
11/15/1985,0,,,1290.229676,,
11/16/1985,0,,,1290.229676,,
11/17/1985,0,,,1290.229676,,
11/18/1985,0,,,1290.229676,,
11/19/1985,0,,,1290.229676,,
11/20/1985,2.974393549,,,1290.229676,,
11/21/1985,0,,,1289.001628,,
11/22/1985,0,,,1289.001628,,
11/23/1985,0,,,1289.001628,,
11/24/1985,0,,,1289.001628,,
11/25/1985,0,,,1289.001628,,
11/26/1985,0,,,1289.001628,,
11/27/1985,4.087788384,,,1289.001628,,
11/28/1985,0,,,1287.315494,,
11/29/1985,0,,,1287.315494,,
11/30/1985,0,,,1287.315494,,
12/1/1985,0,,,1287.315494,,
12/2/1985,0,,,1287.315494,,
12/3/1985,0,,,1287.315494,,
12/4/1985,1.713367142,,,1287.315494,,
12/5/1985,0,,,1286.609688,,
12/6/1985,0,,,1286.609688,,
12/7/1985,0,,,1286.609688,,
12/8/1985,0,,,1286.609688,,
12/9/1985,0,,,1286.609688,,
12/10/1985,0,,,1286.609688,,
12/11/1985,-2.667289905,,,1286.609688,,
12/12/1985,0,,,1287.707852,,
12/13/1985,0,,,1287.707852,,
12/14/1985,0,,,1287.707852,,
12/15/1985,0,,,1287.707852,,
12/16/1985,0,,,1287.707852,,
12/17/1985,0,,,1287.707852,,
12/18/1985,4.552267517,,,1287.707852,,
12/19/1985,0,,,1285.832015,,
12/20/1985,0,,,1285.832015,,
12/21/1985,0,,,1285.832015,,
12/22/1985,0,,,1285.832015,,
12/23/1985,0,,,1285.832015,,
12/24/1985,0,,,1285.832015,,
12/25/1985,-1.06763363,,,1285.832015,,
12/26/1985,0,,,1286.27131,,
12/27/1985,0,,,1286.27131,,
12/28/1985,0,,,1286.27131,,
12/29/1985,0,,,1286.27131,,
12/30/1985,0,,,1286.27131,,
12/31/1985,0,,,1286.27131,,
1/1/1986,0.917644562,,,1286.27131,,
1/2/1986,0,,,1285.893601,,
1/3/1986,0,,,1285.893601,,
1/4/1986,0,,,1285.893601,,
1/5/1986,0,,,1285.893601,,
1/6/1986,0,,,1285.893601,,
1/7/1986,0,,,1285.893601,,
1/8/1986,-3.454199238,,,1285.893601,,
1/9/1986,0,,,1287.314956,,
1/10/1986,0,,,1287.314956,,
1/11/1986,0,,,1287.314956,,
1/12/1986,0,,,1287.314956,,
1/13/1986,0,,,1287.314956,,
1/14/1986,0,,,1287.314956,,
1/15/1986,2.45381709,,,1287.314956,,
1/16/1986,0,,,1286.304128,,
1/17/1986,0,,,1286.304128,,
1/18/1986,0,,,1286.304128,,
1/19/1986,0,,,1286.304128,,
1/20/1986,0,,,1286.304128,,
1/21/1986,0,,,1286.304128,,
1/22/1986,-3.595974825,,,1286.304128,,
1/23/1986,0,,,1287.784294,,
1/24/1986,0,,,1287.784294,,
1/25/1986,0,,,1287.784294,,
1/26/1986,0,,,1287.784294,,
1/27/1986,0,,,1287.784294,,
1/28/1986,0,,,1287.784294,,
1/29/1986,0.269241772,,,1287.784294,,
1/30/1986,0,,,1287.673342,,
1/31/1986,0,,,1287.673342,,
2/1/1986,0,,,1287.673342,,
2/2/1986,0,,,1287.673342,,
2/3/1986,0,,,1287.673342,,
2/4/1986,0,,,1287.673342,,
2/5/1986,-0.851146666,,,1287.673342,,
2/6/1986,0,,,1288.024061,,
2/7/1986,0,,,1288.024061,,
2/8/1986,0,,,1288.024061,,
2/9/1986,0,,,1288.024061,,
2/10/1986,0,,,1288.024061,,
2/11/1986,0,,,1288.024061,,
2/12/1986,0.603755985,,,1288.024061,,
2/13/1986,0,,,1287.775213,,
2/14/1986,0,,,1287.775213,,
2/15/1986,0,,,1287.775213,,
2/16/1986,0,,,1287.775213,,
2/17/1986,0,,,1287.775213,,
2/18/1986,0,,,1287.775213,,
2/19/1986,0.724169596,,,1287.775213,,
2/20/1986,0,,,1287.476791,,
2/21/1986,0,,,1287.476791,,
2/22/1986,0,,,1287.476791,,
2/23/1986,0,,,1287.476791,,
2/24/1986,0,,,1287.476791,,
2/25/1986,0,,,1287.476791,,
2/26/1986,1.474281059,,,1287.476791,,
2/27/1986,0,,,1286.869398,,
2/28/1986,0,,,1286.869398,,
3/1/1986,0,,,1286.869398,,
3/2/1986,0,,,1286.869398,,
3/3/1986,0,,,1286.869398,,
3/4/1986,0,,,1286.869398,,
3/5/1986,1.357129573,,,1286.869398,,
3/6/1986,0,,,1286.310535,,
3/7/1986,0,,,1286.310535,,
3/8/1986,0,,,1286.310535,,
3/9/1986,0,,,1286.310535,,
3/10/1986,0,,,1286.310535,,
3/11/1986,0,,,1286.310535,,
3/12/1986,2.297152366,,,1286.310535,,
3/13/1986,0,,,1285.364982,,
3/14/1986,0,,,1285.364982,,
3/15/1986,0,,,1285.364982,,
3/16/1986,0,,,1285.364982,,
3/17/1986,0,,,1285.364982,,
3/18/1986,0,,,1285.364982,,
3/19/1986,-3.515548123,,,1285.364982,,
3/20/1986,0,,,1286.810986,,
3/21/1986,0,,,1286.810986,,
3/22/1986,0,,,1286.810986,,
3/23/1986,0,,,1286.810986,,
3/24/1986,0,,,1286.810986,,
3/25/1986,0,,,1286.810986,,
3/26/1986,1.864189667,,,1286.810986,,
3/27/1986,0,,,1286.043351,,
3/28/1986,0,,,1286.043351,,
3/29/1986,0,,,1286.043351,,
3/30/1986,0,,,1286.043351,,
3/31/1986,0,,,1286.043351,,
4/1/1986,0,,,1286.043351,,
4/2/1986,-2.396817174,,,1286.043351,,
4/3/1986,0,,,1287.029723,,
4/4/1986,0,,,1287.029723,,
4/5/1986,0,,,1287.029723,,
4/6/1986,0,,,1287.029723,,
4/7/1986,0,,,1287.029723,,
4/8/1986,0,,,1287.029723,,
4/9/1986,3.736751804,,,1287.029723,,
4/10/1986,0,,,1285.490743,,
4/11/1986,0,,,1285.490743,,
4/12/1986,0,,,1285.490743,,
4/13/1986,0,,,1285.490743,,
4/14/1986,0,,,1285.490743,,
4/15/1986,0,,,1285.490743,,
4/16/1986,-2.695996097,,,1285.490743,,
4/17/1986,0,,,1286.59976,,
4/18/1986,0,,,1286.59976,,
4/19/1986,0,,,1286.59976,,
4/20/1986,0,,,1286.59976,,
4/21/1986,0,,,1286.59976,,
4/22/1986,0,,,1286.59976,,
4/23/1986,2.913171626,,,1286.59976,,
4/24/1986,0,,,1285.400373,,
4/25/1986,0,,,1285.400373,,
4/26/1986,0,,,1285.400373,,
4/27/1986,0,,,1285.400373,,
4/28/1986,0,,,1285.400373,,
4/29/1986,0,,,1285.400373,,
4/30/1986,0.001721035,,,1285.400373,,
5/1/1986,0,,,1285.399665,,
5/2/1986,0,,,1285.399665,,
5/3/1986,0,,,1285.399665,,
5/4/1986,0,,,1285.399665,,
5/5/1986,0,,,1285.399665,,
5/6/1986,0,,,1285.399665,,
5/7/1986,-0.357038166,,,1285.399665,,
5/8/1986,0,,,1285.546525,,
5/9/1986,0,,,1285.546525,,
5/10/1986,0,,,1285.546525,,
5/11/1986,0,,,1285.546525,,
5/12/1986,0,,,1285.546525,,
5/13/1986,0,,,1285.546525,,
5/14/1986,-1.706078288,,,1285.546525,,
5/15/1986,0,,,1286.248362,,
5/16/1986,0,,,1286.248362,,
5/17/1986,0,,,1286.248362,,
5/18/1986,0,,,1286.248362,,
5/19/1986,0,,,1286.248362,,
5/20/1986,0,,,1286.248362,,
5/21/1986,1.184550093,,,1286.248362,,
5/22/1986,0,,,1285.760802,,
5/23/1986,0,,,1285.760802,,
5/24/1986,0,,,1285.760802,,
5/25/1986,0,,,1285.760802,,
5/26/1986,0,,,1285.760802,,
5/27/1986,0,,,1285.760802,,
5/28/1986,-1.838924505,,,1285.760802,,
5/29/1986,0,,,1286.517416,,
5/30/1986,0,,,1286.517416,,
5/31/1986,0,,,1286.517416,,
6/1/1986,0,,,1286.517416,,
6/2/1986,0,,,1286.517416,,
6/3/1986,0,,,1286.517416,,
6/4/1986,1.47428,,,1286.517416,,
6/5/1986,0,,,1285.910476,,
6/6/1986,0,,,1285.910476,,
6/7/1986,0,,,1285.910476,,
6/8/1986,0,,,1285.910476,,
6/9/1986,0,,,1285.910476,,
6/10/1986,0,,,1285.910476,,
6/11/1986,-1.34122536,,,1285.910476,,
6/12/1986,0,,,1286.462378,,
6/13/1986,0,,,1286.462378,,
6/14/1986,0,,,1286.462378,,
6/15/1986,0,,,1286.462378,,
6/16/1986,0,,,1286.462378,,
6/17/1986,0,,,1286.462378,,
6/18/1986,1.981250083,,,1286.462378,,
6/19/1986,0,,,1285.646761,,
6/20/1986,0,,,1285.646761,,
6/21/1986,0,,,1285.646761,,
6/22/1986,0,,,1285.646761,,
6/23/1986,0,,,1285.646761,,
6/24/1986,0,,,1285.646761,,
6/25/1986,-1.388695569,,,1285.646761,,
6/26/1986,0,,,1286.21808,,
6/27/1986,0,,,1286.21808,,
6/28/1986,0,,,1286.21808,,
6/29/1986,0,,,1286.21808,,
6/30/1986,0,,,1286.21808,,
7/1/1986,0,,,1286.21808,,
7/2/1986,2.770903483,,,1286.21808,,
7/3/1986,0,,,1285.077605,,
7/4/1986,0,,,1285.077605,,
7/5/1986,0,,,1285.077605,,
7/6/1986,0,,,1285.077605,,
7/7/1986,0,,,1285.077605,,
7/8/1986,0,,,1285.077605,,
7/9/1986,-0.601767322,,,1285.077605,,
7/10/1986,0,,,1285.325066,,
7/11/1986,0,,,1285.325066,,
7/12/1986,0,,,1285.325066,,
7/13/1986,0,,,1285.325066,,
7/14/1986,0,,,1285.325066,,
7/15/1986,0,,,1285.325066,,
7/16/1986,1.559082158,,,1285.325066,,
7/17/1986,0,,,1284.68381,,
7/18/1986,0,,,1284.68381,,
7/19/1986,0,,,1284.68381,,
7/20/1986,0,,,1284.68381,,
7/21/1986,0,,,1284.68381,,
7/22/1986,0,,,1284.68381,,
7/23/1986,-0.522369017,,,1284.68381,,
7/24/1986,0,,,1284.898555,,
7/25/1986,0,,,1284.898555,,
7/26/1986,0,,,1284.898555,,
7/27/1986,0,,,1284.898555,,
7/28/1986,0,,,1284.898555,,
7/29/1986,0,,,1284.898555,,
7/30/1986,1.691785777,,,1284.898555,,
7/31/1986,0,,,1284.202947,,
8/1/1986,0,,,1284.202947,,
8/2/1986,0,,,1284.202947,,
8/3/1986,0,,,1284.202947,,
8/4/1986,0,,,1284.202947,,
8/5/1986,0,,,1284.202947,,
8/6/1986,0.637558241,,,1284.202947,,
8/7/1986,0,,,1283.940946,,
8/8/1986,0,,,1283.940946,,
8/9/1986,0,,,1283.940946,,
8/10/1986,0,,,1283.940946,,
8/11/1986,0,,,1283.940946,,
8/12/1986,0,,,1283.940946,,
8/13/1986,-0.071430461,,,1283.940946,,
8/14/1986,0,,,1283.970294,,
8/15/1986,0,,,1283.970294,,
8/16/1986,0,,,1283.970294,,
8/17/1986,0,,,1283.970294,,
8/18/1986,0,,,1283.970294,,
8/19/1986,0,,,1283.970294,,
8/20/1986,0.597944695,,,1283.970294,,
8/21/1986,0,,,1283.724616,,
8/22/1986,0,,,1283.724616,,
8/23/1986,0,,,1283.724616,,
8/24/1986,0,,,1283.724616,,
8/25/1986,0,,,1283.724616,,
8/26/1986,0,,,1283.724616,,
8/27/1986,1.174564381,,,1283.724616,,
8/28/1986,0,,,1283.242115,,
8/29/1986,0,,,1283.242115,,
8/30/1986,0,,,1283.242115,,
8/31/1986,0,,,1283.242115,,
9/1/1986,0,,,1283.242115,,
9/2/1986,0,,,1283.242115,,
9/3/1986,2.615628932,,,1283.242115,,
9/4/1986,0,,,1282.16804,,
9/5/1986,0,,,1282.16804,,
9/6/1986,0,,,1282.16804,,
9/7/1986,0,,,1282.16804,,
9/8/1986,0,,,1282.16804,,
9/9/1986,0,,,1282.16804,,
9/10/1986,-0.436991049,,,1282.16804,,
9/11/1986,0,,,1282.347334,,
9/12/1986,0,,,1282.347334,,
9/13/1986,0,,,1282.347334,,
9/14/1986,0,,,1282.347334,,
9/15/1986,0,,,1282.347334,,
9/16/1986,0,,,1282.347334,,
9/17/1986,-1.454447242,,,1282.347334,,
9/18/1986,0,,,1282.944168,,
9/19/1986,0,,,1282.944168,,
9/20/1986,0,,,1282.944168,,
9/21/1986,0,,,1282.944168,,
9/22/1986,0,,,1282.944168,,
9/23/1986,0,,,1282.944168,,
9/24/1986,-1.255564008,,,1282.944168,,
9/25/1986,0,,,1283.45963,,
9/26/1986,0,,,1283.45963,,
9/27/1986,0,,,1283.45963,,
9/28/1986,0,,,1283.45963,,
9/29/1986,0,,,1283.45963,,
9/30/1986,0,,,1283.45963,,
10/1/1986,1.888600692,,,1283.45963,,
10/2/1986,0,,,1282.683969,,
10/3/1986,0,,,1282.683969,,
10/4/1986,0,,,1282.683969,,
10/5/1986,0,,,1282.683969,,
10/6/1986,0,,,1282.683969,,
10/7/1986,0,,,1282.683969,,
10/8/1986,-0.29782666,,,1282.683969,,
10/9/1986,0,,,1282.806214,,
10/10/1986,0,,,1282.806214,,
10/11/1986,0,,,1282.806214,,
10/12/1986,0,,,1282.806214,,
10/13/1986,0,,,1282.806214,,
10/14/1986,0,,,1282.806214,,
10/15/1986,-2.251391686,,,1282.806214,,
10/16/1986,0,,,1283.730406,,
10/17/1986,0,,,1283.730406,,
10/18/1986,0,,,1283.730406,,
10/19/1986,0,,,1283.730406,,
10/20/1986,0,,,1283.730406,,
10/21/1986,0,,,1283.730406,,
10/22/1986,-0.575119013,,,1283.730406,,
10/23/1986,0,,,1283.966661,,
10/24/1986,0,,,1283.966661,,
10/25/1986,0,,,1283.966661,,
10/26/1986,0,,,1283.966661,,
10/27/1986,0,,,1283.966661,,
10/28/1986,0,,,1283.966661,,
10/29/1986,-1.574196489,,,1283.966661,,
10/30/1986,0,,,1284.61345,,
10/31/1986,0,,,1284.61345,,
11/1/1986,0,,,1284.61345,,
11/2/1986,0,,,1284.61345,,
11/3/1986,0,,,1284.61345,,
11/4/1986,0,,,1284.61345,,
11/5/1986,2.668898428,,,1284.61345,,
11/6/1986,0,,,1283.516329,,
11/7/1986,0,,,1283.516329,,
11/8/1986,0,,,1283.516329,,
11/9/1986,0,,,1283.516329,,
11/10/1986,0,,,1283.516329,,
11/11/1986,0,,,1283.516329,,
11/12/1986,0.679539177,,,1283.516329,,
11/13/1986,0,,,1283.237226,,
11/14/1986,0,,,1283.237226,,
11/15/1986,0,,,1283.237226,,
11/16/1986,0,,,1283.237226,,
11/17/1986,0,,,1283.237226,,
11/18/1986,0,,,1283.237226,,
11/19/1986,2.528400295,,,1283.237226,,
11/20/1986,0,,,1282.198974,,
11/21/1986,0,,,1282.198974,,
11/22/1986,0,,,1282.198974,,
11/23/1986,0,,,1282.198974,,
11/24/1986,0,,,1282.198974,,
